{'ulf': 31, 'urf': 327, 'umf': 100, 'ull': 9, 'urr': 70, 'ubb': 156, 'ul2': 58, 'ur2': 63, 'l1d': 848, 'lld': 750, 'rrd': 1852, 'r1d': 871, 'imur': 360, 'pos': {'x': -0.82, 'y': 6.61, 'z': -0.33}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '4097', '0BAE', '86AE'], 'Ax': ['0.00', '1.60', '-4.20', '5.10'], 'Ay': ['7.20', '3.10', '3.40', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.73', '4.46', '4.91', '5.89']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 181, 'urf': 208, 'umf': 147, 'ull': 154, 'urr': 69, 'ubb': 73, 'ul2': 81, 'ur2': 67, 'l1d': 842, 'lld': 2708, 'rrd': 1115, 'r1d': 1688, 'imur': 461, 'pos': {'x': -0.84, 'y': 6.63, 'z': -0.33}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '4097', '0BAE', '86AE'], 'Ax': ['0.00', '1.60', '-4.20', '5.10'], 'Ay': ['7.20', '3.10', '3.40', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.73', '4.55', '4.87', '5.87']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 174, 'urf': 163, 'umf': 143, 'ull': 148, 'urr': 72, 'ubb': 68, 'ul2': 76, 'ur2': 68, 'l1d': 2724, 'lld': 1282, 'rrd': 2007, 'r1d': 1554, 'imur': 462, 'pos': {'x': -1.21, 'y': 6.79, 'z': -0.26}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '86AE'], 'Ax': ['0.00', '-4.20', '1.60', '5.10'], 'Ay': ['7.20', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.85', '4.67', '4.89', '6.34']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 168, 'urf': 169, 'umf': 138, 'ull': 142, 'urr': 83, 'ubb': 66, 'ul2': 65, 'ur2': 76, 'l1d': 1802, 'lld': 1882, 'rrd': 1666, 'r1d': 1555, 'imur': 462, 'pos': {'x': -1.23, 'y': 6.68, 'z': -0.34}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '86AE'], 'Ax': ['0.00', '-4.20', '1.60', '5.10'], 'Ay': ['7.20', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.96', '4.64', '4.76', '6.29']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 153, 'urf': 182, 'umf': 126, 'ull': 131, 'urr': 103, 'ubb': 65, 'ul2': 195, 'ur2': 78, 'l1d': 1659, 'lld': 2469, 'rrd': 2009, 'r1d': 2184, 'imur': 462, 'pos': {'x': -1.44, 'y': 6.69, 'z': -0.32}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '86AE'], 'Ax': ['0.00', '-4.20', '1.60', '5.10'], 'Ay': ['7.20', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.12', '4.51', '4.96', '6.50']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 146, 'urf': 177, 'umf': 122, 'ull': 126, 'urr': 120, 'ubb': 69, 'ul2': 204, 'ur2': 78, 'l1d': 1210, 'lld': 1521, 'rrd': 1669, 'r1d': 2077, 'imur': 462, 'pos': {'x': -1.49, 'y': 6.75, 'z': -0.24}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '86AE'], 'Ax': ['0.00', '-4.20', '1.60', '5.10'], 'Ay': ['7.20', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.07', '4.50', '4.89', '6.57']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 112, 'urf': 151, 'umf': 95, 'ull': 101, 'urr': 144, 'ubb': 121, 'ul2': 125, 'ur2': 103, 'l1d': 1676, 'lld': 1024, 'rrd': 2327, 'r1d': 2128, 'imur': 462, 'pos': {'x': -1.28, 'y': 5.98, 'z': -0.37}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['4097', '1D33', '1991', '86AE'], 'Ax': ['1.60', '0.00', '4.40', '5.10'], 'Ay': ['3.10', '7.20', '3.66', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['4.37', '2.31', '6.52', '6.73']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 118, 'urf': 154, 'umf': 100, 'ull': 103, 'urr': 110, 'ubb': 0, 'ul2': 191, 'ur2': 90, 'l1d': 1123, 'lld': 2363, 'rrd': 1692, 'r1d': 1202, 'imur': 462, 'pos': {'x': -1.39, 'y': 6.21, 'z': -0.41}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1991'], 'Ax': ['0.00', '-4.20', '1.60', '4.40'], 'Ay': ['7.20', '3.40', '3.10', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.27', '4.21', '4.54', '6.45']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 128, 'urf': 120, 'umf': 151, 'ull': 109, 'urr': 120, 'ubb': 126, 'ul2': 135, 'ur2': 76, 'l1d': 1226, 'lld': 1198, 'rrd': 2184, 'r1d': 649, 'imur': 462, 'pos': {'x': -1.53, 'y': 6.54, 'z': -0.34}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1991'], 'Ax': ['0.00', '-4.20', '1.60', '4.40'], 'Ay': ['7.20', '3.40', '3.10', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.18', '4.42', '4.97', '6.61']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 116, 'urf': 100, 'umf': 143, 'ull': 100, 'urr': 116, 'ubb': 128, 'ul2': 122, 'ur2': 114, 'l1d': 1111, 'lld': 1198, 'rrd': 2184, 'r1d': 649, 'imur': 462, 'pos': {'x': -1.59, 'y': 6.59, 'z': -0.32}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1991'], 'Ax': ['0.00', '-4.20', '1.60', '4.40'], 'Ay': ['7.20', '3.40', '3.10', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.25', '4.30', '4.96', '6.70']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 100, 'urf': 100, 'umf': 135, 'ull': 234, 'urr': 92, 'ubb': 147, 'ul2': 223, 'ur2': 89, 'l1d': 1036, 'lld': 1798, 'rrd': 3522, 'r1d': 1402, 'imur': 462, 'pos': {'x': -1.68, 'y': 6.49, 'z': -0.33}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1991'], 'Ax': ['0.00', '-4.20', '1.60', '4.40'], 'Ay': ['7.20', '3.40', '3.10', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.33', '4.15', '4.88', '6.80']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 97, 'urf': 100, 'umf': 130, 'ull': 231, 'urr': 104, 'ubb': 124, 'ul2': 113, 'ur2': 121, 'l1d': 956, 'lld': 959, 'rrd': 1295, 'r1d': 1509, 'imur': 462, 'pos': {'x': -1.7, 'y': 6.38, 'z': -0.35}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.37', '4.12', '4.82', '6.75']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 91, 'urf': 100, 'umf': 100, 'ull': 91, 'urr': 113, 'ubb': 0, 'ul2': 93, 'ur2': 113, 'l1d': 705, 'lld': 2534, 'rrd': 2006, 'r1d': 1833, 'imur': 462, 'pos': {'x': -1.77, 'y': 6.23, 'z': -0.36}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.47', '3.97', '4.86', '6.82']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 83, 'urf': 100, 'umf': 100, 'ull': 67, 'urr': 103, 'ubb': 0, 'ul2': 229, 'ur2': 120, 'l1d': 646, 'lld': 2053, 'rrd': 2006, 'r1d': 1833, 'imur': 462, 'pos': {'x': -1.89, 'y': 6.18, 'z': -0.33}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.59', '3.82', '4.84', '6.81']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 135, 'urf': 100, 'umf': 100, 'ull': 73, 'urr': 101, 'ubb': 0, 'ul2': 109, 'ur2': 107, 'l1d': 795, 'lld': 1031, 'rrd': 2220, 'r1d': 2298, 'imur': 462, 'pos': {'x': -2.08, 'y': 6.3, 'z': -0.31}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.63', '3.87', '5.07', '7.02']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 135, 'urf': 100, 'umf': 100, 'ull': 73, 'urr': 101, 'ubb': 0, 'ul2': 109, 'ur2': 107, 'l1d': 795, 'lld': 1031, 'rrd': 2220, 'r1d': 2298, 'imur': 469, 'pos': {'x': -2.08, 'y': 6.3, 'z': -0.31}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.63', '3.87', '5.07', '7.02']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 176.4943693780574, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 135, 'urf': 100, 'umf': 100, 'ull': 73, 'urr': 101, 'ubb': 0, 'ul2': 109, 'ur2': 107, 'l1d': 795, 'lld': 1031, 'rrd': 2220, 'r1d': 2298, 'imur': 480, 'pos': {'x': -2.08, 'y': 6.3, 'z': -0.31}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.63', '3.87', '5.07', '7.02']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 176.4943693780574, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 135, 'urf': 100, 'umf': 100, 'ull': 73, 'urr': 101, 'ubb': 0, 'ul2': 109, 'ur2': 107, 'l1d': 795, 'lld': 1031, 'rrd': 2220, 'r1d': 2298, 'imur': 493, 'pos': {'x': -2.08, 'y': 6.3, 'z': -0.31}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.63', '3.87', '5.07', '7.02']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 176.4943693780574, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 135, 'urf': 100, 'umf': 100, 'ull': 73, 'urr': 101, 'ubb': 0, 'ul2': 109, 'ur2': 107, 'l1d': 795, 'lld': 1031, 'rrd': 2220, 'r1d': 2298, 'imur': 504, 'pos': {'x': -2.08, 'y': 6.3, 'z': -0.31}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.63', '3.87', '5.07', '7.02']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 176.4943693780574, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 135, 'urf': 100, 'umf': 100, 'ull': 73, 'urr': 101, 'ubb': 0, 'ul2': 109, 'ur2': 107, 'l1d': 795, 'lld': 1031, 'rrd': 2220, 'r1d': 2298, 'imur': 158, 'pos': {'x': -2.08, 'y': 6.3, 'z': -0.31}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.63', '3.87', '5.07', '7.02']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 176.4943693780574, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 135, 'urf': 100, 'umf': 100, 'ull': 73, 'urr': 101, 'ubb': 0, 'ul2': 109, 'ur2': 107, 'l1d': 795, 'lld': 1031, 'rrd': 2220, 'r1d': 2298, 'imur': 171, 'pos': {'x': -2.08, 'y': 6.3, 'z': -0.31}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.63', '3.87', '5.07', '7.02']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 176.4943693780574, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 121, 'urf': 92, 'umf': 96, 'ull': 100, 'urr': 120, 'ubb': 70, 'ul2': 100, 'ur2': 247, 'l1d': 1367, 'lld': 1517, 'rrd': 859, 'r1d': 1170, 'imur': 186, 'pos': {'x': -1.93, 'y': 6.14, 'z': -0.37}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.63', '3.79', '4.80', '7.18']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 176.4943693780574, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 116, 'urf': 64, 'umf': 76, 'ull': 100, 'urr': 100, 'ubb': 67, 'ul2': 100, 'ur2': 245, 'l1d': 1338, 'lld': 1248, 'rrd': 848, 'r1d': 1380, 'imur': 182, 'pos': {'x': -1.95, 'y': 6.13, 'z': -0.34}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.62', '3.80', '4.86', '7.23']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 176.4943693780574, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 112, 'urf': 94, 'umf': 75, 'ull': 100, 'urr': 100, 'ubb': 81, 'ul2': 176, 'ur2': 247, 'l1d': 2015, 'lld': 1783, 'rrd': 781, 'r1d': 2995, 'imur': 180, 'pos': {'x': -1.97, 'y': 6.19, 'z': -0.33}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.60', '3.83', '4.96', '7.23']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 176.4943693780574, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 109, 'urf': 62, 'umf': 71, 'ull': 100, 'urr': 258, 'ubb': 115, 'ul2': 100, 'ur2': 246, 'l1d': 2697, 'lld': 1896, 'rrd': 718, 'r1d': 3184, 'imur': 177, 'pos': {'x': -2.01, 'y': 6.21, 'z': -0.32}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.66', '3.82', '4.99', '7.32']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 176.4943693780574, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 100, 'urf': 86, 'umf': 63, 'ull': 100, 'urr': 100, 'ubb': 112, 'ul2': 100, 'ur2': 252, 'l1d': 2697, 'lld': 2056, 'rrd': 651, 'r1d': 3184, 'imur': 177, 'pos': {'x': -2.01, 'y': 6.11, 'z': -0.34}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.70', '3.74', '4.87', '7.42']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 176.4943693780574, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 77, 'urf': 63, 'umf': 42, 'ull': 100, 'urr': 86, 'ubb': 377, 'ul2': 407, 'ur2': 100, 'l1d': 1903, 'lld': 1270, 'rrd': 295, 'r1d': 873, 'imur': 177, 'pos': {'x': -1.94, 'y': 5.61, 'z': -0.49}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.99', '3.50', '4.55', '6.49']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 176.4943693780574, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 60, 'urf': 48, 'umf': 31, 'ull': 100, 'urr': 75, 'ubb': 121, 'ul2': 403, 'ur2': 100, 'l1d': 2238, 'lld': 3246, 'rrd': 114, 'r1d': 207, 'imur': 177, 'pos': {'x': -1.91, 'y': 5.42, 'z': -0.51}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '0BAE', '4097', '1582'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['7.20', '3.40', '3.10', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.07', '3.39', '4.45', '6.53']}, 'a': -2.42, 'b': 0.75, 'oldx': -2.08, 'oldy': 6.3, 'imuc': 176.4943693780574, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
